caption_length,comments,content_category,engagement_rate,followers_gained,hashtags_count,impressions,media_type,Sum of likes,post_id,Sum of reach,Sum of saves,Sum of shares,traffic_source,upload_date
2143,5827,Fitness,11.93,118,23,1122512,Reel,114867,IG0019603,984974,9522,3712,Profile,2/27/2025
2143,6220,Comedy,2.52,24,11,1738693,Photo,28819,IG0013477,1703506,7149,1665,Hashtags,10/16/2025
2143,6844,Music,14.91,799,17,986978,Video,124904,IG0024548,502915,14188,1193,Explore,7/1/2025
2143,7067,Travel,1.54,143,17,2230874,Photo,23601,IG0005929,1936831,1906,1741,Home Feed,4/30/2025
2143,7308,Food,1.85,79,30,1391331,Video,6077,IG0007161,1241835,8954,3359,Reels Feed,8/7/2025
2143,7752,Food,35.48,503,12,214386,Video,61484,IG0014898,8448,6354,471,Home Feed,8/15/2025
2144,1273,Beauty,9.18,617,19,1875186,Reel,166187,IG0019454,1460888,3491,1110,Home Feed,11/11/2025
2144,3399,Fitness,28.47,768,17,566839,Photo,154580,IG0001003,459610,3206,222,Profile,12/20/2024
2144,4176,Fitness,1.08,431,14,2379440,Video,12244,IG0000848,1959330,4338,4824,Hashtags,7/16/2025
2144,4613,Photography,3.42,25,15,2078037,Photo,63569,IG0009723,1760657,321,2467,External,4/23/2025
2144,4899,Comedy,13.37,54,3,798415,Video,96916,IG0013232,548334,1997,2898,Hashtags,6/2/2025
2144,4903,Comedy,1.27,907,28,1927808,Reel,16961,IG0018084,1776734,521,2025,Profile,2/27/2025
2144,5888,Lifestyle,16.26,571,4,692680,Photo,103544,IG0011034,381449,1573,1645,Home Feed,5/10/2025
2144,6113,Lifestyle,29.64,22,14,409870,Photo,99269,IG0013501,275478,11713,4381,Explore,11/8/2025
2144,6953,Beauty,12.27,349,13,1033975,Carousel,112869,IG0012536,983764,5663,1341,Home Feed,5/28/2025
2144,7725,Fashion,9.38,182,11,1332843,Photo,109581,IG0011781,977842,5550,2191,Profile,4/29/2025
2144,8273,Comedy,9.37,729,2,1362314,Video,103045,IG0015389,901718,12133,4262,Explore,12/4/2024
2144,8537,Music,12.2,599,10,1692843,Carousel,192901,IG0007786,1513939,3567,1462,Explore,8/24/2025
2144,9223,Technology,35.03,905,13,588641,Photo,192023,IG0029089,360999,809,4128,External,6/2/2025
2144,9463,Food,9.15,8,3,715554,Photo,53412,IG0029472,235380,2486,134,External,2/27/2025
2145,424,Food,5.95,128,25,1421907,Photo,77840,IG0017933,1111427,1393,4979,Reels Feed,10/3/2025
2145,480,Fashion,12.48,280,9,1299065,Reel,151091,IG0018832,894598,7385,3178,Profile,2/1/2025
2145,981,Technology,14.93,448,26,1029769,Reel,148741,IG0017855,575023,698,3323,Reels Feed,4/10/2025
2145,2324,Food,8.31,109,2,464734,Video,21547,IG0002493,271050,14256,484,Profile,10/18/2025
2145,5605,Comedy,5.59,669,19,2065764,Carousel,98694,IG0024456,1660889,10444,831,Profile,11/20/2024
2145,6467,Food,4.64,848,9,2049654,Reel,72144,IG0018629,1776007,12194,4351,Reels Feed,9/19/2025
2145,9518,Lifestyle,14.38,839,15,655215,Photo,79585,IG0004064,473665,3584,1565,Home Feed,2/15/2025
2146,235,Photography,20.71,672,14,662448,Carousel,131857,IG0006875,621831,3173,1916,Home Feed,10/24/2025
2146,314,Fitness,9.4,755,14,842626,Carousel,75323,IG0000127,397890,1038,2543,Explore,6/7/2025
2146,740,Photography,24.56,900,1,710559,Photo,164791,IG0005690,349095,6678,2299,Reels Feed,10/31/2025
2146,1503,Travel,10.7,60,22,1930714,Reel,193754,IG0015780,1777192,7739,3559,Home Feed,10/1/2025
2146,2566,Lifestyle,2.74,280,1,1899659,Video,45180,IG0020427,1489365,2631,1695,External,4/12/2025
2146,3373,Music,3.18,702,13,1401834,Reel,27806,IG0027191,1175553,10854,2615,Home Feed,1/14/2025
2146,3570,Food,14.4,197,17,963313,Photo,123374,IG0012984,760745,6930,4820,Reels Feed,2/21/2025
2146,3679,Comedy,8.08,965,9,2118949,Carousel,155331,IG0015835,1752429,10029,2093,Explore,11/3/2025
2146,4887,Food,7.22,296,17,1428564,Video,84704,IG0010355,1022595,9797,3821,External,4/4/2025
2146,5585,Technology,7.71,613,20,1165919,Video,72230,IG0024576,926150,10801,1238,External,3/15/2025
2146,7581,Travel,65.92,982,13,317517,Photo,196941,IG0007202,285717,4603,174,Explore,7/19/2025
2146,9519,Travel,2.26,261,5,1395399,Video,19824,IG0002093,1045713,24,2228,Explore,8/23/2025
2146,9724,Fitness,15.78,8,20,1323149,Video,189448,IG0027231,902131,7522,2135,Explore,1/20/2025
2146,9963,Food,6.04,33,22,955514,Photo,35318,IG0014174,836297,9904,2550,Explore,10/23/2025
2147,1332,Technology,56.2,28,19,176884,Carousel,84299,IG0004048,112900,9899,3876,Reels Feed,4/1/2025
2147,1707,Food,4.1,213,28,1387237,Video,37347,IG0000305,1112571,13210,4638,Reels Feed,5/22/2025
2147,3362,Travel,6.81,854,3,1936699,Photo,115585,IG0020377,1852004,10386,2460,Profile,1/19/2025
2147,3426,Comedy,9.07,476,26,1812843,Reel,146244,IG0003386,1348229,14494,309,Reels Feed,7/21/2025
2147,4035,Music,3.82,147,0,1741084,Photo,50801,IG0006256,1297122,7805,3919,External,4/28/2025
2147,4037,Technology,3.91,514,4,869814,Photo,28127,IG0011428,826278,177,1637,Reels Feed,9/6/2025
2147,4067,Beauty,11.21,51,11,1812077,Carousel,193515,IG0020104,1731340,3823,1793,Home Feed,11/2/2025
2147,4488,Music,6.17,894,26,1821121,Carousel,101784,IG0011003,1791504,1442,4730,Explore,6/29/2025
2147,4520,Food,2.21,450,15,1451010,Video,14643,IG0022964,1449756,12567,383,Home Feed,4/10/2025
2147,5533,Lifestyle,8.52,654,10,449040,Video,28419,IG0016686,96226,30,4280,Home Feed,8/26/2025
2147,5920,Lifestyle,4.79,984,14,2101618,Carousel,83883,IG0024269,1828622,5948,4922,Home Feed,4/10/2025
2147,6807,Lifestyle,19.38,77,8,840985,Video,151544,IG0017102,625900,485,4115,Home Feed,11/8/2025
2147,6869,Travel,5.17,694,26,1955313,Video,82731,IG0014040,1573816,9723,1853,External,1/13/2025
2147,7759,Fashion,3.22,68,22,2285877,Reel,58279,IG0012253,1943323,3220,4455,Profile,2/10/2025
2147,8728,Comedy,1.15,158,9,1869666,Photo,7243,IG0009507,1570735,4322,1210,Explore,12/15/2024
2147,9454,Fitness,5.1,784,22,2168904,Photo,84022,IG0006466,1736187,13845,3303,External,10/17/2025
2148,1121,Fitness,35.6,574,8,495800,Photo,160983,IG0017700,129786,14346,43,External,6/19/2025
2148,2875,Food,5.46,594,2,2183362,Reel,114126,IG0012444,1756757,432,1694,External,6/24/2025
2148,3647,Fitness,15.53,534,27,817811,Photo,116724,IG0025334,424485,3705,2951,Hashtags,12/24/2024
2148,5110,Fashion,10.89,2,19,1457084,Photo,141856,IG0016992,1070086,9264,2426,Profile,3/14/2025
2148,5551,Fitness,11.79,704,1,1022999,Reel,110194,IG0022687,704730,1450,3382,Reels Feed,2/2/2025
2148,7714,Fitness,14.53,58,30,734615,Reel,83002,IG0026047,369164,13219,2825,Explore,2/9/2025
2148,8112,Comedy,10.52,336,30,418756,Video,21352,IG0027245,75252,13867,722,Reels Feed,12/8/2024
2148,9077,Photography,41.23,364,22,323275,Carousel,115552,IG0026945,145491,4215,4444,Reels Feed,9/25/2025
2148,9142,Lifestyle,18.81,558,20,1001791,Carousel,174090,IG0000899,644618,4503,720,Hashtags,10/28/2025
2149,286,Fitness,1.69,163,29,1671511,Reel,13499,IG0026714,1345980,9843,4613,Home Feed,3/22/2025
2149,1962,Fashion,4.31,527,26,1829637,Photo,67341,IG0004585,1426802,7103,2476,Profile,11/14/2025
2149,3277,Music,7.72,651,1,1330368,Video,82592,IG0014303,1035839,14093,2743,Home Feed,6/24/2025
2149,5993,Fitness,6.45,55,18,1714771,Reel,87763,IG0018884,1534657,13746,3180,External,6/23/2025
2149,7957,Comedy,10.19,758,30,416689,Photo,15247,IG0001697,54516,14547,4701,Reels Feed,3/25/2025
2149,9008,Lifestyle,26.29,202,0,655843,Video,146364,IG0017857,239848,13173,3897,Home Feed,10/24/2025
2150,809,Comedy,6.01,652,4,1768468,Carousel,94237,IG0016861,1609533,9020,2240,External,3/10/2025
2150,1297,Fashion,32.87,325,16,275308,Reel,75464,IG0028310,173438,10430,3315,Reels Feed,9/18/2025
2150,2315,Beauty,7.54,14,7,410420,Video,18176,IG0012909,50530,5992,4479,Reels Feed,4/12/2025
2150,2382,Comedy,2.52,839,4,2041107,Video,32131,IG0014577,1690232,13576,3307,Home Feed,5/30/2025
2150,2671,Lifestyle,5.54,398,25,1427879,Reel,71630,IG0005348,1292335,1688,3146,Hashtags,5/5/2025
2150,3650,Photography,4.95,280,1,1055824,Reel,43289,IG0028153,947481,526,4753,Reels Feed,12/19/2024
2150,3803,Comedy,2.31,807,15,2263419,Carousel,42162,IG0001733,1950731,2615,3614,Profile,7/16/2025
2150,5304,Technology,2.69,482,10,1466835,Video,29810,IG0022274,1301562,926,3398,Hashtags,7/21/2025
2150,7533,Food,2.06,579,4,1142447,Video,10581,IG0017420,1111421,1109,4318,External,2/17/2025
2150,8711,Photography,3.53,820,14,862816,Photo,17382,IG0020974,738567,573,3766,Profile,9/21/2025
2150,9465,Fitness,15.51,588,13,1350427,Video,186067,IG0006104,1229890,13360,626,Hashtags,6/1/2025
2151,139,Fashion,26.96,731,6,725075,Reel,187478,IG0011471,538746,5306,2556,Reels Feed,5/27/2025
2151,521,Beauty,18.33,508,17,765873,Photo,122995,IG0021243,479544,12494,4351,Explore,11/15/2025
2151,583,Food,7.21,863,14,1918251,Reel,123565,IG0019418,1895750,10250,3984,External,8/3/2025
2151,1181,Lifestyle,7.45,905,8,1348448,Photo,85751,IG0027859,1027828,10210,3347,External,1/24/2025
2151,1454,Photography,7.91,262,9,2253830,Photo,170490,IG0024330,1886883,4315,2059,Home Feed,7/1/2025
2151,2546,Fitness,4.16,632,20,1592790,Carousel,52552,IG0006233,1271096,8944,2156,Profile,3/10/2025
2151,3505,Beauty,3.86,853,20,1246540,Carousel,29642,IG0021824,865676,13442,1586,Home Feed,6/17/2025
2151,4844,Beauty,7.17,509,26,442078,Carousel,23104,IG0028195,264145,3700,48,External,6/27/2025
2151,7564,Fashion,35.73,841,24,514840,Video,170882,IG0011831,402517,5374,150,External,10/17/2025
2151,8841,Photography,3.68,634,28,1748283,Video,44522,IG0009107,1615097,7615,3311,Hashtags,10/17/2025
2151,9720,Technology,14.23,9,17,996349,Photo,123446,IG0002551,573125,5332,3265,Explore,11/16/2025
2152,180,Technology,65.44,239,5,153284,Reel,85375,IG0010989,62843,12678,2081,Reels Feed,7/12/2025
2152,446,Technology,29.2,19,26,337786,Photo,95772,IG0019724,61639,241,2173,Hashtags,9/22/2025
2152,461,Lifestyle,1.46,811,21,1777345,Carousel,14688,IG0029880,1758454,8049,2746,Profile,10/15/2025
2152,1067,Beauty,15.37,748,18,338189,Photo,33767,IG0028811,25438,14217,2930,Profile,6/8/2025
2152,3219,Lifestyle,20.01,275,1,421235,Video,72747,IG0013101,138970,6268,2037,Home Feed,10/25/2025
2152,3932,Music,7.94,159,24,765110,Photo,54449,IG0010694,677508,826,1545,External,8/21/2025
2152,6448,Food,17.58,782,12,912047,Photo,144189,IG0010903,508029,8292,1430,Explore,10/20/2025
2152,7117,Photography,3.22,92,0,1733764,Reel,40548,IG0019448,1322407,4333,3813,Explore,1/15/2025
2152,7540,Photography,6.88,294,9,1736457,Photo,109336,IG0026623,1507243,2217,334,Profile,2/1/2025
2152,8013,Fashion,4.6,944,29,814815,Photo,27223,IG0025471,536401,1906,378,Explore,7/8/2025
2152,8521,Lifestyle,36,744,5,393570,Carousel,115233,IG0002113,76114,13428,4499,Hashtags,4/16/2025
2153,11,Fashion,121.37,105,30,106559,Video,125343,IG0023436,14519,1887,2089,Explore,12/9/2024
2153,3210,Beauty,12.19,702,15,1630245,Carousel,193630,IG0013224,1565820,1159,683,Profile,4/24/2025
2153,4723,Fitness,2.34,955,7,2046964,Video,35229,IG0016560,1949916,4222,3674,Hashtags,5/18/2025
2153,5230,Comedy,3.9,615,19,940225,Photo,13381,IG0019322,807412,13245,4852,Home Feed,4/20/2025
2153,5996,Fitness,11.22,317,14,710177,Photo,64940,IG0009064,519276,6843,1896,Hashtags,10/15/2025
2153,7820,Fitness,4.15,820,16,876535,Reel,11718,IG0011808,554159,14131,2740,Explore,1/25/2025
2153,8049,Fitness,68.96,85,29,305532,Carousel,198957,IG0001910,61271,3605,98,Hashtags,3/1/2025
2153,8758,Lifestyle,5.84,962,5,664100,Carousel,23499,IG0015156,622300,3675,2841,Reels Feed,8/16/2025
2153,9483,Photography,52.44,268,1,412316,Carousel,190382,IG0013272,184972,11962,4403,Home Feed,2/23/2025
2153,9962,Fitness,6.22,173,29,1952099,Video,109649,IG0019729,1731374,1307,557,Reels Feed,9/1/2025
2154,922,Food,10.49,667,2,1379966,Reel,128556,IG0018400,1211024,13604,1738,External,6/7/2025
2154,1738,Technology,11.13,778,10,1932425,Carousel,197338,IG0007118,1855439,14704,1288,Profile,1/17/2025
2154,3543,Food,3.51,950,26,1506937,Reel,33742,IG0019178,1126027,14975,705,External,10/27/2025
2154,5244,Comedy,3.49,245,14,2152899,Carousel,57333,IG0005036,1909353,11172,1444,Explore,7/3/2025
2154,5375,Technology,47.16,702,16,431589,Reel,180076,IG0028829,55338,14339,3745,External,6/15/2025
2154,5475,Travel,6.94,993,6,1840363,Reel,120161,IG0020796,1497573,451,1630,External,2/26/2025
2154,6173,Travel,9.13,590,11,1341819,Carousel,101117,IG0022984,933124,10915,4282,Home Feed,1/11/2025
2154,8205,Food,15.14,975,8,874708,Photo,115993,IG0007530,791989,5623,2591,Explore,2/17/2025
2154,8642,Photography,10.71,596,28,1019395,Reel,92002,IG0010133,952935,3948,4553,Profile,11/2/2025
2154,8669,Beauty,9.13,453,27,1690750,Carousel,131119,IG0000817,1485571,12289,2204,External,1/8/2025
2154,9857,Beauty,3.28,808,6,879412,Reel,13413,IG0026815,424317,2316,3246,Hashtags,11/2/2025
2155,1045,Food,11.86,740,14,1182188,Reel,131671,IG0023037,782061,6508,981,Profile,12/30/2024
2155,1404,Comedy,1.51,11,18,1749577,Photo,19204,IG0018556,1393360,2489,3348,Home Feed,12/26/2024
2155,1517,Fitness,4.72,376,23,2284787,Reel,96564,IG0008582,1872051,9326,436,Explore,4/28/2025
2155,2700,Fitness,33.2,288,17,576640,Video,174090,IG0012100,101415,10226,4415,Explore,11/28/2024
2155,3155,Fitness,8.13,514,10,1753203,Photo,122301,IG0009677,1560726,12466,4684,Home Feed,1/24/2025
2155,3963,Beauty,9.62,424,11,1299767,Carousel,113335,IG0004198,1135647,4592,3206,Reels Feed,1/4/2025
2155,4738,Music,3.59,566,9,2190105,Photo,57411,IG0027512,1906579,14925,1519,Explore,10/25/2025
2155,5543,Food,12.32,33,29,1617012,Carousel,189581,IG0024326,1245794,2590,1448,Reels Feed,5/12/2025
2155,6332,Music,12.24,821,17,1071015,Carousel,117543,IG0018702,728004,3608,3650,Reels Feed,6/21/2025
2155,6751,Fitness,0.84,693,17,1981003,Carousel,2638,IG0014358,1723060,3687,3621,Hashtags,10/28/2025
2155,7718,Music,9.71,591,3,1194812,Carousel,96055,IG0027356,1116187,9146,3152,Home Feed,6/4/2025
2155,8132,Food,4.7,252,18,2485727,Carousel,97020,IG0019317,1987471,6805,4976,Explore,12/21/2024
2155,9272,Travel,3.73,520,5,1024701,Reel,21883,IG0023903,767187,3443,3605,Home Feed,2/7/2025
2156,1313,Lifestyle,6.98,791,24,1278350,Video,77478,IG0002413,965614,10084,357,Home Feed,7/15/2025
2156,1476,Photography,7.32,163,27,2092470,Video,144158,IG0002739,1899597,4105,3442,External,3/5/2025
2156,1843,Beauty,4,994,8,2042442,Photo,68601,IG0007923,1586324,8869,2284,Reels Feed,10/29/2025
2156,2434,Food,2.83,605,4,1777125,Carousel,38781,IG0010852,1590963,4881,4214,Hashtags,3/10/2025
2156,2511,Fashion,9.04,477,8,1383852,Photo,115093,IG0004209,1290647,2930,4509,Profile,2/11/2025
2156,3233,Fitness,48.52,407,25,433216,Reel,192686,IG0015021,180132,13818,444,Reels Feed,12/31/2024
2156,3385,Food,17.33,799,19,1247874,Video,194675,IG0025542,1189949,13915,4274,Profile,6/8/2025
2156,3808,Technology,4.92,0,1,2232406,Video,92746,IG0014802,1989882,10665,2564,Profile,5/27/2025
2156,5479,Comedy,2.62,718,28,1938394,Photo,31563,IG0017246,1877802,12791,926,Home Feed,12/7/2024
2156,6240,Photography,7.32,816,8,2140535,Carousel,147763,IG0005526,1657226,2592,128,Explore,7/4/2025
2156,6530,Food,6.51,790,6,2222566,Carousel,137461,IG0019076,1747831,54,728,Hashtags,5/3/2025
2156,6643,Lifestyle,3.36,186,22,2359440,Reel,57348,IG0025744,1982066,13816,1587,Profile,5/25/2025
2156,7140,Food,8.17,495,22,900221,Photo,53171,IG0025196,815807,9373,3839,Hashtags,2/1/2025
2156,7928,Music,3.76,535,8,1297691,Video,33916,IG0016982,1268433,5879,1058,Explore,12/4/2024
2156,8791,Fashion,10.85,160,11,536254,Reel,40392,IG0006022,503386,4141,4834,Profile,4/2/2025
2157,665,Food,31.41,548,6,223838,Video,50411,IG0003215,185510,14980,4254,Reels Feed,9/10/2025
2157,1543,Music,2.42,636,6,1221036,Carousel,16569,IG0015062,998619,11223,165,Hashtags,11/14/2025
2157,1568,Beauty,7.1,696,14,1896875,Reel,125510,IG0029271,1813883,3909,3685,Explore,3/8/2025
2157,1671,Photography,9.9,922,20,1351893,Reel,114103,IG0000990,1173117,14660,3446,Profile,2/24/2025
2157,2123,Technology,2.16,588,22,1543475,Reel,13042,IG0017559,1176079,13756,4482,Reels Feed,3/20/2025
2157,4296,Technology,7.14,853,20,1758477,Video,116654,IG0004823,1315782,826,3699,Reels Feed,6/9/2025
2157,5290,Music,8,817,12,1784150,Photo,130783,IG0005111,1737858,5913,780,Hashtags,11/3/2025
2157,5582,Beauty,12.59,445,6,1298723,Video,152540,IG0020675,818577,3832,1499,Hashtags,4/15/2025
2157,5823,Beauty,31.08,145,4,290229,Photo,72017,IG0007791,281761,11821,550,Hashtags,6/15/2025
2157,6746,Food,9.47,329,24,1831661,Photo,155792,IG0021506,1562990,8253,2739,Home Feed,12/6/2024
2157,7347,Technology,6.98,630,9,569163,Reel,28978,IG0007600,215309,840,2577,Explore,3/15/2025
2157,7393,Technology,30.2,961,17,590387,Photo,170382,IG0000375,201259,16,532,Profile,8/15/2025
2157,7616,Fashion,8.94,612,0,765366,Carousel,52921,IG0019945,510104,3618,4286,External,5/7/2025
2158,799,Travel,26.03,71,14,771044,Video,190446,IG0014732,457262,4442,4995,External,1/11/2025
2158,1644,Fashion,97.25,40,15,140945,Carousel,122100,IG0015315,60438,9797,3531,Explore,12/24/2024
2158,1846,Music,40.13,835,18,279871,Video,106522,IG0018436,252021,1998,1938,Reels Feed,6/29/2025
2158,2503,Travel,32.86,686,19,414810,Photo,124843,IG0011315,397381,7382,1566,Home Feed,10/12/2025
2158,2998,Photography,28.02,634,20,470528,Video,116289,IG0008547,194841,9290,3279,Explore,1/4/2025
2158,3612,Travel,7.21,143,6,908837,Photo,54264,IG0022526,655556,4815,2813,Hashtags,6/4/2025
2158,3761,Fitness,69.3,415,1,304831,Photo,189590,IG0028757,162358,14460,3429,Hashtags,3/12/2025
2158,4189,Comedy,10.09,853,1,1981498,Carousel,188470,IG0014266,1833690,4278,2966,External,2/3/2025
2158,4382,Music,11.59,475,11,1559914,Carousel,168329,IG0014526,1412193,4782,3304,Reels Feed,2/25/2025
2158,4489,Travel,17.22,869,10,1024004,Reel,155880,IG0004497,759380,12832,3116,Reels Feed,4/8/2025
2158,6439,Fashion,64.21,781,0,338867,Reel,199492,IG0000856,165527,10111,1548,Reels Feed,10/16/2025
2158,8753,Lifestyle,0.97,648,11,2344425,Photo,2415,IG0011742,1918562,10252,1323,Hashtags,3/19/2025
2158,8988,Comedy,23.04,283,9,616362,Photo,129170,IG0025540,410339,1797,2029,Home Feed,5/19/2025
2158,9774,Fitness,8.87,646,23,1698400,Carousel,133037,IG0008267,1371975,7541,319,Hashtags,1/9/2025
2159,240,Travel,9.63,410,27,2100403,Video,195960,IG0010964,1606203,3777,2359,Hashtags,1/9/2025
2159,795,Beauty,22.1,425,16,832316,Photo,169431,IG0004486,517672,13686,65,Home Feed,7/20/2025
2159,1228,Technology,10.26,408,25,1985481,Carousel,184597,IG0009502,1819405,14330,3617,Home Feed,1/25/2025
2159,2391,Beauty,3.13,844,8,1875372,Photo,44963,IG0001771,1605349,9268,2017,Home Feed,7/5/2025
2159,2419,Travel,29.05,252,3,227382,Reel,52694,IG0020629,114655,9942,989,Explore,6/18/2025
2159,3068,Lifestyle,8.35,751,14,1000671,Reel,66254,IG0013461,582139,12352,1900,Reels Feed,4/3/2025
2159,3397,Lifestyle,5.8,642,10,1182148,Reel,61154,IG0022154,789991,2568,1452,Explore,10/12/2025
2159,4241,Lifestyle,40.88,995,5,387711,Photo,136057,IG0001191,159121,13515,4667,Profile,11/27/2024
2159,6424,Travel,16.44,305,16,1136247,Video,168260,IG0024836,1121308,8894,3207,Reels Feed,1/16/2025
2159,6869,Fitness,15.6,548,0,585016,Reel,75570,IG0014583,114487,4281,4530,Hashtags,11/27/2024
2159,7002,Travel,8,504,22,1243308,Carousel,79477,IG0015227,807471,9939,3103,External,3/24/2025
2159,7508,Fashion,16.16,279,6,827180,Photo,116557,IG0015975,682497,4682,4895,Hashtags,4/27/2025
2159,7889,Lifestyle,118.99,878,3,162676,Photo,172754,IG0011147,73235,12209,712,Reels Feed,1/4/2025
2159,8308,Comedy,5.57,251,13,833113,Carousel,25267,IG0004099,512399,11066,1778,Profile,1/30/2025
2159,9657,Food,21.46,296,16,814021,Carousel,149739,IG0028439,721222,14446,877,Profile,12/8/2024
2160,2217,Music,6.79,517,24,1224399,Video,72272,IG0009347,1114164,3988,4653,Profile,9/29/2025
2160,2923,Photography,5.6,702,0,1138956,Photo,51264,IG0000685,924156,5351,4293,Reels Feed,12/7/2024
2160,3344,Food,46.15,467,17,221046,Video,90571,IG0023704,49247,7253,845,External,3/29/2025
2160,5451,Fashion,9.1,498,27,1621516,Carousel,127673,IG0015261,1526278,10825,3563,External,12/7/2024
2160,6620,Beauty,13.97,752,6,1184504,Video,144801,IG0029002,723901,11672,2360,Hashtags,4/24/2025
2160,9994,Lifestyle,62.5,877,5,218211,Photo,107989,IG0027273,26266,13601,4802,Reels Feed,8/28/2025
2161,34,Travel,3.09,975,29,2013647,Video,48595,IG0028606,1918846,12217,1388,Profile,9/17/2025
2161,147,Photography,13.25,360,24,732206,Photo,84211,IG0014278,548320,8336,4340,Hashtags,5/12/2025
2161,780,Comedy,31.19,18,16,649229,Video,196488,IG0023623,232637,675,4553,Hashtags,4/10/2025
2161,1444,Lifestyle,4.93,951,10,1114406,Video,48058,IG0016518,621982,3552,1934,Hashtags,1/31/2025
2161,2088,Photography,2.64,590,1,1790089,Photo,29169,IG0017152,1756110,11320,4664,External,3/21/2025
2161,2845,Comedy,42.13,741,11,370514,Video,138497,IG0024908,127855,11562,3195,Reels Feed,4/8/2025
2161,4395,Food,15.77,816,25,1317265,Video,197166,IG0010955,1219245,5043,1182,Explore,10/10/2025
2161,7124,Food,1.29,876,3,1844961,Photo,8015,IG0028900,1637716,5733,2845,Home Feed,8/10/2025
2161,7570,Comedy,16.37,753,17,887393,Carousel,129792,IG0014634,783186,3588,4350,Explore,8/1/2025
2161,9048,Fitness,7.4,659,17,1807139,Video,115042,IG0023334,1462584,4630,4964,Explore,4/1/2025
